Id,Location,Price,Type,No. Beds,No. Baths,Area,Latitude,Longitude,Region,Sub-region
2576,"Sector 12, Uttara, Dhaka",5500000,Apartment,3,2,1050,23.86846,90.3928,Uttara,Sector 12
2577,"Sector 12, Uttara, Dhaka",5500000,Apartment,3,2,1050,23.86846,90.3928,Uttara,Sector 12
2578,"Sector 12, Uttara, Dhaka",6000000,Apartment,3,2,1050,23.86846,90.3928,Uttara,Sector 12
2579,"PC Culture Housing, Mohammadpur, Dhaka",4000000,Apartment,2,2,930,23.76427,90.36547,Mohammadpur,PC Culture Housing
2580,"Dhaka Uddan, Mohammadpur, Dhaka",4000000,Apartment,3,2,1150,23.76427,90.36547,Mohammadpur,Dhaka Uddan
2581,"Block I, Bashundhara R-A, Dhaka",9000000,Apartment,3,3,1465,23.66803,90.43935,BashundharaR-A,Block I
2582,"Block I, Bashundhara R-A, Dhaka",9000000,Apartment,3,3,1465,23.66803,90.43935,BashundharaR-A,Block I
2583,"PC Culture Housing, Mohammadpur, Dhaka",4500000,Apartment,2,2,930,23.76427,90.36547,Mohammadpur,PC Culture Housing
2584,"PC Culture Housing, Mohammadpur, Dhaka",4000000,Apartment,2,2,930,23.76427,90.36547,Mohammadpur,PC Culture Housing
2585,"Matuail, Demra, Dhaka",5000000,Apartment,3,2,1100,23.7121,90.4598,Demra,Matuail
2586,"Matuail, Demra, Dhaka",5000000,Apartment,3,2,1100,23.7121,90.4598,Demra,Matuail
2587,"Matuail, Demra, Dhaka",5000000,Apartment,2,2,1100,23.7121,90.4598,Demra,Matuail
2588,"Matuail, Demra, Dhaka",5000000,Apartment,3,2,1100,23.7121,90.4598,Demra,Matuail
2589,"Matuail, Demra, Dhaka",5000000,Apartment,3,2,1100,23.7121,90.4598,Demra,Matuail
2590,"Shahjadpur, Badda, Dhaka",5200000,Apartment,3,3,1000,23.77153,90.4254,Badda,Shahjadpur
2591,"Matuail, Demra, Dhaka",13000000,Duplex,3,4,3000,23.7121,90.4598,Demra,Matuail
2592,"South Keraniganj, Keraniganj, Dhaka",13000000,Apartment,5,6,2850,23.64456,90.34818,Keraniganj,South Keraniganj
2593,"South Keraniganj, Keraniganj, Dhaka",7000000,Apartment,3,3,1401,23.64456,90.34818,Keraniganj,South Keraniganj
2594,"South Keraniganj, Keraniganj, Dhaka",7500000,Apartment,3,3,1506,23.64456,90.34818,Keraniganj,South Keraniganj
2595,"South Keraniganj, Keraniganj, Dhaka",6500000,Apartment,3,3,1280,23.64456,90.34818,Keraniganj,South Keraniganj
2596,"Kallyanpur, Mirpur, Dhaka",4200000,Apartment,3,3,1050,23.81467,90.37306,Mirpur,Kallyanpur
2597,"Ashkona, Dakshin Khan, Dhaka",6916000,Apartment,3,3,1330,23.85159,90.4151,DakshinKhan,Ashkona
2598,"Ashkona, Dakshin Khan, Dhaka",6916000,Apartment,3,3,1330,23.85159,90.4151,DakshinKhan,Ashkona
2599,"Ashkona, Dakshin Khan, Dhaka",6916000,Apartment,3,3,1330,23.85159,90.4151,DakshinKhan,Ashkona
2600,"Ashkona, Dakshin Khan, Dhaka",5720000,Apartment,3,3,1100,23.85159,90.4151,DakshinKhan,Ashkona
2601,"Ashkona, Dakshin Khan, Dhaka",4680000,Apartment,2,2,900,23.85159,90.4151,DakshinKhan,Ashkona
2602,"Ashkona, Dakshin Khan, Dhaka",6100000,Apartment,3,3,900,23.85159,90.4151,DakshinKhan,Ashkona
2603,"Sector 12, Uttara, Dhaka",4700000,Apartment,2,2,900,23.86846,90.3928,Uttara,Sector 12
2604,"Ashkona, Dakshin Khan, Dhaka",6100000,Apartment,3,3,900,23.85159,90.4151,DakshinKhan,Ashkona
2605,"Ashkona, Dakshin Khan, Dhaka",6100000,Apartment,2,2,900,23.85159,90.4151,DakshinKhan,Ashkona
2606,"Sector 12, Uttara, Dhaka",4700000,Apartment,2,2,900,23.86846,90.3928,Uttara,Sector 12
2607,"Ashkona, Dakshin Khan, Dhaka",4680000,Apartment,2,2,900,23.85159,90.4151,DakshinKhan,Ashkona
2608,"Ashkona, Dakshin Khan, Dhaka",6100000,Apartment,2,2,900,23.85159,90.4151,DakshinKhan,Ashkona
2609,"Ashkona, Dakshin Khan, Dhaka",8380000,Apartment,3,3,1280,23.85159,90.4151,DakshinKhan,Ashkona
2610,"Ashkona, Dakshin Khan, Dhaka",8380000,Apartment,3,3,1280,23.85159,90.4151,DakshinKhan,Ashkona
2611,"Ashkona, Dakshin Khan, Dhaka",8380000,Apartment,3,3,1280,23.85159,90.4151,DakshinKhan,Ashkona
2612,"Ashkona, Dakshin Khan, Dhaka",8800000,Apartment,3,3,1350,23.85159,90.4151,DakshinKhan,Ashkona
2613,"Ashkona, Dakshin Khan, Dhaka",7020000,Apartment,3,3,1350,23.85159,90.4151,DakshinKhan,Ashkona
2614,"Ashkona, Dakshin Khan, Dhaka",8560000,Apartment,3,3,1310,23.85159,90.4151,DakshinKhan,Ashkona
2615,"Ashkona, Dakshin Khan, Dhaka",9100000,Apartment,3,3,1400,23.85159,90.4151,DakshinKhan,Ashkona
2616,"Ashkona, Dakshin Khan, Dhaka",9100000,Apartment,3,3,1400,23.85159,90.4151,DakshinKhan,Ashkona
2617,"Kallyanpur, Mirpur, Dhaka",4200000,Apartment,3,3,1050,23.81467,90.37306,Mirpur,Kallyanpur
2618,"Zindabahar 2nd Lane, Kotwali, Dhaka",3500000,Apartment,2,2,700,23.71209,90.40581,Kotwali,Zindabahar 2nd Lane
2619,"Doniya, Shyampur, Dhaka",3200000,Apartment,2,2,750,23.68094,90.43935,Shyampur,Doniya
2620,"Doniya, Shyampur, Dhaka",3500000,Apartment,2,2,790,23.68094,90.43935,Shyampur,Doniya
2621,"Doniya, Shyampur, Dhaka",3400000,Apartment,2,2,790,23.68094,90.43935,Shyampur,Doniya
2622,"Doniya, Shyampur, Dhaka",3300000,Apartment,2,2,775,23.68094,90.43935,Shyampur,Doniya
2623,"South Banasree Project, Banasree, Dhaka",9700000,Apartment,4,4,1900,23.76354,90.4318,Banasree,South Banasree Project
2624,"South Banasree Project, Banasree, Dhaka",4800000,Apartment,3,2,975,23.76354,90.4318,Banasree,South Banasree Project
2625,"Mohammadi Housing LTD., Mohammadpur, Dhaka",4800000,Apartment,2,2,960,23.76427,90.36547,Mohammadpur,Mohammadi Housing LTD.
2626,"Block D, Banasree, Dhaka",11480800,Apartment,4,4,1876,23.76354,90.4318,Banasree,Block D
2627,"Block D, Banasree, Dhaka",12622800,Apartment,4,4,2166,23.76354,90.4318,Banasree,Block D
2628,"Block D, Banasree, Dhaka",11480800,Apartment,4,4,1876,23.76354,90.4318,Banasree,Block D
2629,"Block D, Banasree, Dhaka",12622800,Apartment,4,4,2166,23.76354,90.4318,Banasree,Block D
2630,"Block D, Banasree, Dhaka",11480800,Apartment,4,4,1876,23.76354,90.4318,Banasree,Block D
2631,"Block D, Banasree, Dhaka",12622800,Apartment,4,4,2166,23.76354,90.4318,Banasree,Block D
2632,"Block D, Banasree, Dhaka",11400000,Apartment,4,4,1876,23.76354,90.4318,Banasree,Block D
2633,"Block D, Banasree, Dhaka",12622800,Apartment,4,4,2166,23.76354,90.4318,Banasree,Block D
2634,"Block D, Banasree, Dhaka",12622800,Apartment,4,4,2168,23.76354,90.4318,Banasree,Block D
2635,"Block D, Banasree, Dhaka",12622800,Apartment,4,4,2166,23.76354,90.4318,Banasree,Block D
2636,"Block D, Banasree, Dhaka",11480800,Apartment,4,4,1876,23.76354,90.4318,Banasree,Block D
2637,"Block D, Banasree, Dhaka",11480800,Apartment,4,4,1876,23.76354,90.4318,Banasree,Block D
2638,"Block D, Banasree, Dhaka",12622800,Apartment,4,4,2166,23.76354,90.4318,Banasree,Block D
2639,"Block D, Banasree, Dhaka",11480800,Apartment,4,4,1876,23.76354,90.4318,Banasree,Block D
2640,"Block D, Banasree, Dhaka",11480800,Apartment,4,4,1876,23.76354,90.4318,Banasree,Block D
2641,"Block D, Banasree, Dhaka",12622800,Apartment,4,4,2166,23.76354,90.4318,Banasree,Block D
2642,"Ashkona, Dakshin Khan, Dhaka",6760000,Apartment,3,3,1300,23.85159,90.4151,DakshinKhan,Ashkona
2643,"Mohammadi Housing LTD., Mohammadpur, Dhaka",6900000,Apartment,3,3,1170,23.76427,90.36547,Mohammadpur,Mohammadi Housing LTD.
2644,"South Banasree Project, Banasree, Dhaka",4620000,Apartment,2,2,1100,23.76354,90.4318,Banasree,South Banasree Project
2645,"South Banasree Project, Banasree, Dhaka",5880000,Apartment,3,3,1400,23.76354,90.4318,Banasree,South Banasree Project
2646,"Ismail Lane, Eskaton, Dhaka",4200000,Apartment,2,2,800,23.74672,90.40125,Eskaton,Ismail Lane
2647,"Crescent Road, Kathalbagan, Dhaka",5000000,Apartment,2,2,900,23.74545,90.38776,Kathalbagan,Crescent Road
2648,"Middle Badda, Badda, Dhaka",6600000,Apartment,3,3,1320,23.77753,90.4259,Badda,Middle Badda
2649,"Matuail, Demra, Dhaka",5000000,Apartment,2,2,1100,23.7121,90.4598,Demra,Matuail
2650,"Matuail, Demra, Dhaka",5000000,Apartment,3,2,1100,23.7121,90.4598,Demra,Matuail
2651,"Block D, Banasree, Dhaka",11480800,Apartment,4,4,1876,23.76354,90.4318,Banasree,Block D
2652,"Block D, Banasree, Dhaka",12622800,Apartment,4,4,2166,23.76354,90.4318,Banasree,Block D
2653,"Matuail, Demra, Dhaka",5000000,Apartment,3,2,1100,23.7121,90.4598,Demra,Matuail
2654,"Block C, Khilgaon, Dhaka",13500000,Apartment,3,3,1500,23.75349,90.42469,Khilgaon,Block C
2655,"Block J, Baridhara, Dhaka",21000000,Apartment,4,4,2582,23.8025,90.42285,Baridhara,Block J
2656,"Fakirapool, Motijheel, Dhaka",4500000,Apartment,2,1,600,23.72558,90.42179,Motijheel,Fakirapool
2657,"Block J, Baridhara, Dhaka",21000000,Apartment,4,4,2582,23.8025,90.42285,Baridhara,Block J
2658,"Konapara, Demra, Dhaka",13000000,Plot,,,2184,23.71032,90.46983,Demra,Konapara
2659,"Shantibag, Malibagh, Dhaka",6660000,Apartment,3,3,1480,23.74388,90.41603,Malibagh,Shantibag
2660,"Shantibag, Malibagh, Dhaka",6660000,Apartment,3,3,1480,23.74388,90.41603,Malibagh,Shantibag
2661,"Shantibag, Malibagh, Dhaka",6660000,Apartment,3,3,1480,23.74388,90.41603,Malibagh,Shantibag
2662,"Shantibag, Malibagh, Dhaka",7500000,Apartment,3,3,1500,23.74388,90.41603,Malibagh,Shantibag
2663,"Shantibag, Malibagh, Dhaka",7500000,Apartment,3,3,1500,23.74388,90.41603,Malibagh,Shantibag
2664,"Block I, Bashundhara R-A, Dhaka",7000000,Apartment,3,3,1160,23.66803,90.43935,BashundharaR-A,Block I
2665,"Nobodoy Housing Society, Mohammadpur, Dhaka",5600000,Apartment,3,2,1000,23.76427,90.36547,Mohammadpur,Nobodoy Housing Society
2666,"Nobodoy Housing Society, Mohammadpur, Dhaka",5600000,Apartment,3,2,1000,23.76427,90.36547,Mohammadpur,Nobodoy Housing Society
2667,"Nobodoy Housing Society, Mohammadpur, Dhaka",5600000,Apartment,3,2,1000,23.76427,90.36547,Mohammadpur,Nobodoy Housing Society
2668,"Uttar Badda, Badda, Dhaka",5400000,Apartment,2,2,900,23.81501,90.43623,Badda,Uttar Badda
2669,"Pallabi, Mirpur, Dhaka",6700000,Apartment,3,3,1200,23.82566,90.37001,Mirpur,Pallabi
2670,"Tallabag, Hazaribag, Dhaka",3150000,Apartment,2,2,700,23.73176,90.37078,Hazaribag,Tallabag
2671,"Nobodoy Housing Society, Mohammadpur, Dhaka",5800000,Apartment,3,2,1000,23.76427,90.36547,Mohammadpur,Nobodoy Housing Society
2672,"Section 2, Mirpur, Dhaka",6500000,Apartment,3,3,1150,23.81223,90.35967,Mirpur,Section 2
2673,"Malibag Bazar Rd, Malibagh, Dhaka",5000000,Apartment,2,2,1070,23.74979,90.41256,Malibagh,Malibag Bazar Rd
2674,"East Shewrapara, Mirpur, Dhaka",6750000,Apartment,3,3,1350,23.79255,90.3749,Mirpur,East Shewrapara
2675,"East Shewrapara, Mirpur, Dhaka",6250000,Apartment,3,3,1250,23.79255,90.3749,Mirpur,East Shewrapara
2676,"Malibag Bazar Rd, Malibagh, Dhaka",5500000,Apartment,2,3,1150,23.74979,90.41256,Malibagh,Malibag Bazar Rd
2677,"Malibag Bazar Rd, Malibagh, Dhaka",5500000,Apartment,2,3,1150,23.74979,90.41256,Malibagh,Malibag Bazar Rd
2678,"Sector 5, Uttara, Dhaka",19465500,Apartment,3,4,2285,23.86846,90.3928,Uttara,Sector 5
2679,"Section 12, Mirpur, Dhaka",5500000,Apartment,3,2,1050,23.81223,90.35967,Mirpur,Section 12
2680,"Section 1, Mirpur, Dhaka",5725000,Apartment,2,2,950,23.81223,90.35967,Mirpur,Section 1
2681,"Section 1, Mirpur, Dhaka",5725000,Apartment,2,2,950,23.81223,90.35967,Mirpur,Section 1
2682,"Section 1, Mirpur, Dhaka",6880000,Apartment,3,3,1160,23.81223,90.35967,Mirpur,Section 1
2683,"Section 1, Mirpur, Dhaka",6880000,Apartment,3,3,1160,23.81223,90.35967,Mirpur,Section 1
2684,"Road No 3, Dhanmondi, Dhaka",30000000,Apartment,4,4,2124,23.77727,90.36475,Dhanmondi,Road No 3
2685,"South Banasree Project, Banasree, Dhaka",5000000,Apartment,3,3,1150,23.76354,90.4318,Banasree,South Banasree Project
2686,"Uttar Badda, Badda, Dhaka",6500000,Apartment,3,3,1105,23.81501,90.43623,Badda,Uttar Badda
2687,"Sector 18, Uttara, Dhaka",9000000,Apartment,3,3,1654,23.86846,90.3928,Uttara,Sector 18
2688,"Sector 16, Purbachal, Dhaka",29000000,Plot,,,3640,23.82653,90.42906,Purbachal,Sector 16
2689,"Road No 2, Shyamoli, Dhaka",9500000,Apartment,4,4,2000,23.78197,90.39943,Shyamoli,Road No 2
2690,"West Shewrapara, Mirpur, Dhaka",7000000,Apartment,3,3,1420,23.81223,90.35967,Mirpur,West Shewrapara
2691,"Sector 16, Purbachal, Dhaka",28000000,Plot,,,3640,23.82653,90.42906,Purbachal,Sector 16
2692,"Kallyanpur, Mirpur, Dhaka",6000000,Apartment,4,3,1440,23.81467,90.37306,Mirpur,Kallyanpur
2693,"Kallyanpur, Mirpur, Dhaka",6000000,Apartment,3,3,1440,23.81467,90.37306,Mirpur,Kallyanpur
2694,"Road No 2, Shyamoli, Dhaka",5700000,Apartment,3,2,1050,23.78197,90.39943,Shyamoli,Road No 2
2695,"Block I, Bashundhara R-A, Dhaka",11500000,Apartment,3,3,1550,23.66803,90.43935,BashundharaR-A,Block I
2696,"Block I, Bashundhara R-A, Dhaka",11500000,Apartment,3,3,1550,23.66803,90.43935,BashundharaR-A,Block I
2697,"Block I, Bashundhara R-A, Dhaka",10075000,Apartment,3,3,1550,23.66803,90.43935,BashundharaR-A,Block I
2698,"Gawair, Dakshin Khan, Dhaka",4700000,Apartment,3,2,1020,23.85159,90.4151,DakshinKhan,Gawair
2699,"Uttar Badda, Badda, Dhaka",7350000,Apartment,3,4,1300,23.81501,90.43623,Badda,Uttar Badda
2700,"Rajarbag, Bashabo, Dhaka",9000000,Plot,,,1456,23.74009,90.43418,Bashabo,Rajarbag
2701,"West Nakhalpara, Tejgaon, Dhaka",6000000,Apartment,3,2,950,23.7921,90.37846,Tejgaon,West Nakhalpara
2702,"Block B, Lalmatia, Dhaka",18000000,Apartment,3,3,1500,23.75729,90.36781,Lalmatia,Block B
2703,"Block F, Aftab Nagar, Dhaka",16300000,Plot,,,1800,23.75625,90.36915,AftabNagar,Block F
2704,"Block F, Aftab Nagar, Dhaka",24000000,Plot,,,2160,23.75625,90.36915,AftabNagar,Block F
2705,"Section 2, Mirpur, Dhaka",4500000,Apartment,3,2,1080,23.81223,90.35967,Mirpur,Section 2
2706,"Sector 1, Uttara, Dhaka",25000000,Apartment,4,4,2900,23.80021,90.35182,Uttara,Sector 1
2707,"Section 11, Mirpur, Dhaka",2250000,Apartment,2,2,650,23.81223,90.35967,Mirpur,Section 11
2708,"Road No 6A, Dhanmondi, Dhaka",24000000,Apartment,3,3,1955,23.76629,90.41775,Dhanmondi,Road No 6A
2709,"Sector 10, Purbachal, Dhaka",80000000,Plot,,,7560,23.86501,90.38619,Purbachal,Sector 10
2710,"Manikdi, Cantonment, Dhaka",7272000,Apartment,3,3,1616,23.73905,90.46181,Cantonment,Manikdi
2711,"South Badda, Badda, Dhaka",12800000,Apartment,3,3,1352,23.81501,90.43623,Badda,South Badda
2712,"Section 2, Mirpur, Dhaka",6075000,Apartment,3,3,1350,23.81223,90.35967,Mirpur,Section 2
2713,"Section 2, Mirpur, Dhaka",6075000,Apartment,3,3,1350,23.81223,90.35967,Mirpur,Section 2
2714,"Section 2, Mirpur, Dhaka",6075000,Apartment,3,3,1350,23.81223,90.35967,Mirpur,Section 2
2715,"Kalabagan 1st Lane, Kalabagan, Dhaka",13950000,Apartment,3,3,1550,23.74748,90.38231,Kalabagan,Kalabagan 1st Lane
2716,"Kalabagan 1st Lane, Kalabagan, Dhaka",13950000,Apartment,3,3,1550,23.74748,90.38231,Kalabagan,Kalabagan 1st Lane
2717,"Tilpapara, Khilgaon, Dhaka",3500000,Apartment,2,2,600,23.75349,90.42469,Khilgaon,Tilpapara
2718,"Shah Ali Bag, Mirpur, Dhaka",15000000,Plot,,,1800,23.81223,90.35967,Mirpur,Shah Ali Bag
2719,"East Bashabo, Bashabo, Dhaka",4835000,Apartment,2,2,1019,23.7405,90.43472,Bashabo,East Bashabo
2720,"East Bashabo, Bashabo, Dhaka",6113500,Apartment,3,3,1303,23.7405,90.43472,Bashabo,East Bashabo
2721,"East Bashabo, Bashabo, Dhaka",4835000,Apartment,2,2,1019,23.7405,90.43472,Bashabo,East Bashabo
2722,"Malibag Bazar Rd, Malibagh, Dhaka",4750000,Apartment,3,3,950,23.74979,90.41256,Malibagh,Malibag Bazar Rd
2723,"Malibag Bazar Rd, Malibagh, Dhaka",4750000,Apartment,3,3,950,23.74979,90.41256,Malibagh,Malibag Bazar Rd
2724,"Malibag Bazar Rd, Malibagh, Dhaka",4750000,Apartment,3,3,950,23.74979,90.41256,Malibagh,Malibag Bazar Rd
2725,"Sector 10, Uttara, Dhaka",15750000,Apartment,4,4,2100,23.86846,90.3928,Uttara,Sector 10
2726,"Sector 10, Uttara, Dhaka",15750000,Apartment,4,4,2100,23.86846,90.3928,Uttara,Sector 10
2727,"Sector 10, Uttara, Dhaka",15750000,Apartment,4,4,2100,23.86846,90.3928,Uttara,Sector 10
2728,"Sector 10, Uttara, Dhaka",9000000,Apartment,3,4,1750,23.86846,90.3928,Uttara,Sector 10
2729,"Sector 10, Uttara, Dhaka",10000000,Apartment,3,3,1750,23.86846,90.3928,Uttara,Sector 10
2730,"Sector 10, Uttara, Dhaka",10000000,Apartment,3,4,1750,23.86846,90.3928,Uttara,Sector 10
2731,"Lalbagh Road, Lalbagh, Dhaka",8500000,Apartment,3,3,1272,23.76629,90.41775,Lalbagh,Lalbagh Road
2732,"Jigatola, Hazaribag, Dhaka",10000000,Apartment,3,3,1800,23.73926,90.37563,Hazaribag,Jigatola
2733,"Block G, Bashundhara R-A, Dhaka",13500000,Apartment,3,4,1900,23.78357,90.40878,BashundharaR-A,Block G
2734,"Block G, Bashundhara R-A, Dhaka",13500000,Apartment,3,4,1900,23.78357,90.40878,BashundharaR-A,Block G
2735,"Sector 4, Uttara, Dhaka",22000000,Apartment,3,3,1800,23.86846,90.3928,Uttara,Sector 4
2736,"Section 2, Mirpur, Dhaka",6075000,Apartment,3,3,1350,23.81223,90.35967,Mirpur,Section 2
2737,"Shiddheswari Lane, Shiddheswari, Dhaka",8190000,Apartment,2,2,1170,23.73795,90.39749,Shiddheswari,Shiddheswari Lane
2738,"Shiddheswari Lane, Shiddheswari, Dhaka",8750000,Apartment,3,3,1250,23.73795,90.39749,Shiddheswari,Shiddheswari Lane
2739,"Shiddheswari Lane, Shiddheswari, Dhaka",8750000,Apartment,3,3,1250,23.73795,90.39749,Shiddheswari,Shiddheswari Lane
2740,"Shiddheswari Lane, Shiddheswari, Dhaka",8190000,Apartment,2,2,1170,23.73795,90.39749,Shiddheswari,Shiddheswari Lane
2741,"New Eskaton Road, Eskaton, Dhaka",17000000,Apartment,3,4,1700,23.74751,90.40013,Eskaton,New Eskaton Road
2742,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",10826400,Apartment,3,3,1388,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
2743,"Middle Badda, Badda, Dhaka",6697600,Apartment,3,3,1345,23.77753,90.4259,Badda,Middle Badda
2744,"Road No 2, Shyamoli, Dhaka",9300000,Apartment,3,3,1500,23.78197,90.39943,Shyamoli,Road No 2
2745,"Section 6, Mirpur, Dhaka",4000000,Apartment,2,2,760,23.81223,90.35967,Mirpur,Section 6
2746,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",10670400,Apartment,3,3,1368,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
2747,"Road No 2, Shyamoli, Dhaka",9100000,Apartment,3,3,1500,23.78197,90.39943,Shyamoli,Road No 2
2748,"Tilpapara, Khilgaon, Dhaka",3500000,Apartment,2,2,850,23.75349,90.42469,Khilgaon,Tilpapara
2749,"Agargaon, Dhaka",7500000,Apartment,3,3,1420,23.77323,90.37154,Agargaon,
2750,"Jigatola, Hazaribag, Dhaka",7000000,Apartment,3,3,1250,23.73926,90.37563,Hazaribag,Jigatola
2751,"Rajarbagh, Motijheel, Dhaka",13775000,Apartment,3,4,1550,23.72558,90.42179,Motijheel,Rajarbagh
2752,"Manikdi, Cantonment, Dhaka",5116800,Apartment,3,3,1066,23.73905,90.46181,Cantonment,Manikdi
2753,"Manikdi, Cantonment, Dhaka",4342500,Apartment,3,3,965,23.73905,90.46181,Cantonment,Manikdi
2754,"Manikdi, Cantonment, Dhaka",4594500,Apartment,3,3,1021,23.73905,90.46181,Cantonment,Manikdi
2755,"Jigatola, Hazaribag, Dhaka",7000000,Apartment,3,3,1250,23.73926,90.37563,Hazaribag,Jigatola
2756,"Jigatola, Hazaribag, Dhaka",7000000,Apartment,3,3,1250,23.73926,90.37563,Hazaribag,Jigatola
2757,"Jigatola, Hazaribag, Dhaka",7000000,Apartment,3,3,1250,23.73926,90.37563,Hazaribag,Jigatola
2758,"South Banasree Project, Banasree, Dhaka",3600000,Apartment,2,2,800,23.76354,90.4318,Banasree,South Banasree Project
2759,"South Banasree Project, Banasree, Dhaka",3510000,Apartment,2,2,780,23.76354,90.4318,Banasree,South Banasree Project
2760,"Block F, Bashundhara R-A, Dhaka",13000000,Apartment,3,3,1850,23.75625,90.36915,BashundharaR-A,Block F
2761,"Jigatola, Hazaribag, Dhaka",7000000,Apartment,3,3,1250,23.73926,90.37563,Hazaribag,Jigatola
2762,"Jigatola, Hazaribag, Dhaka",7000000,Apartment,3,3,1250,23.73926,90.37563,Hazaribag,Jigatola
2763,"Jigatola, Hazaribag, Dhaka",9100000,Apartment,3,2,1255,23.73926,90.37563,Hazaribag,Jigatola
2764,"Nurjahan Road, Mohammadpur, Dhaka",9520000,Apartment,3,3,1400,23.76037,90.36193,Mohammadpur,Nurjahan Road
2765,"Uttar Badda, Badda, Dhaka",4500000,Apartment,2,2,850,23.81501,90.43623,Badda,Uttar Badda
2766,"West Agargaon, Agargaon, Dhaka",6200000,Apartment,3,3,1250,23.77323,90.37154,Agargaon,West Agargaon
2767,"Rajarbag, Bashabo, Dhaka",3920000,Apartment,3,2,1120,23.74009,90.43418,Bashabo,Rajarbag
2768,"Rajarbag, Bashabo, Dhaka",3920000,Apartment,3,2,1120,23.74009,90.43418,Bashabo,Rajarbag
2769,"Rajarbag, Bashabo, Dhaka",3920000,Apartment,3,2,1120,23.74009,90.43418,Bashabo,Rajarbag
2770,"Rajarbag, Bashabo, Dhaka",3885000,Apartment,3,2,1110,23.74009,90.43418,Bashabo,Rajarbag
2771,"Gandaria, Sutrapur, Dhaka",7000000,Apartment,3,2,1200,23.70279,90.41988,Sutrapur,Gandaria
2772,"New Eskaton Road, Eskaton, Dhaka",12000000,Apartment,3,2,1300,23.74751,90.40013,Eskaton,New Eskaton Road
2773,"Block D, Banasree, Dhaka",8530000,Apartment,3,4,1255,23.76354,90.4318,Banasree,Block D
2774,"Jigatola, Hazaribag, Dhaka",7000000,Apartment,3,3,1250,23.73926,90.37563,Hazaribag,Jigatola
2775,"Jigatola, Hazaribag, Dhaka",7000000,Apartment,3,3,1250,23.73926,90.37563,Hazaribag,Jigatola
2776,"Jigatola, Hazaribag, Dhaka",7000000,Apartment,3,3,1250,23.73926,90.37563,Hazaribag,Jigatola
2777,"Nayatola, Maghbazar, Dhaka",6600000,Apartment,2,2,960,23.75474,90.40769,Maghbazar,Nayatola
2778,"Doniya, Shyampur, Dhaka",3500000,Apartment,2,2,970,23.68094,90.43935,Shyampur,Doniya
2779,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",9450000,Apartment,3,3,1500,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
2780,"Sector 10, Uttara, Dhaka",17500000,Apartment,3,4,2170,23.86846,90.3928,Uttara,Sector 10
2781,"Sector 10, Uttara, Dhaka",17500000,Apartment,3,3,2170,23.86846,90.3928,Uttara,Sector 10
2782,"Sector 10, Uttara, Dhaka",17500000,Apartment,3,3,2170,23.86846,90.3928,Uttara,Sector 10
2783,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",9639000,Apartment,3,3,1530,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
2784,"Block E, Banasree, Dhaka",6200000,Apartment,3,2,1200,23.76354,90.4318,Banasree,Block E
2785,"Sector 10, Uttara, Dhaka",14000000,Apartment,3,4,2000,23.86846,90.3928,Uttara,Sector 10
2786,"Darussalam, Mirpur, Dhaka",3500000,Apartment,2,2,650,23.7792,90.35374,Mirpur,Darussalam
2787,"Section 13, Mirpur, Dhaka",3000000,Apartment,2,2,714,23.81223,90.35967,Mirpur,Section 13
2788,"Chawk Bazar, Lalbagh, Dhaka",5532000,Apartment,2,2,922,23.72163,90.38809,Lalbagh,Chawk Bazar
2789,"Mirpur Road, Shyamoli, Dhaka",14133000,Apartment,3,3,2019,23.73818,90.38389,Shyamoli,Mirpur Road
2790,"PC Culture Housing, Mohammadpur, Dhaka",6100000,Apartment,3,3,1220,23.76427,90.36547,Mohammadpur,PC Culture Housing
2791,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",9639000,Apartment,3,3,1530,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
2792,"Sector 9, Uttara, Dhaka",6300000,Apartment,3,2,950,23.86846,90.3928,Uttara,Sector 9
2793,"Section 1, Mirpur, Dhaka",6000000,Apartment,3,2,1050,23.81223,90.35967,Mirpur,Section 1
2794,"Rajarbag, Bashabo, Dhaka",3885000,Apartment,3,2,1110,23.74009,90.43418,Bashabo,Rajarbag
2795,"Sector 4, Uttara, Dhaka",39418000,Apartment,4,4,3355,23.86846,90.3928,Uttara,Sector 4
2796,"Sector 13, Uttara, Dhaka",81312800,Apartment,4,4,4416,23.86846,90.3928,Uttara,Sector 13
2797,"Jigatola, Hazaribag, Dhaka",7000000,Apartment,3,3,1250,23.73926,90.37563,Hazaribag,Jigatola
2798,"Sector 12, Uttara, Dhaka",12780000,Apartment,3,3,1535,23.86846,90.3928,Uttara,Sector 12
